target_class,gene,attr_mean_signed,attr_mean_abs,attr_pos_frac,n_cells
covid,BANK1,0.01542978080344342,0.015442311489688498,0.12761904761904763,525
covid,TCIRG1,0.015254090740567161,0.015715610697155907,0.11238095238095239,525
covid,DUSP5,0.015227228800455728,0.015248045807793027,0.19238095238095237,525
covid,EEF2,0.015073474191483997,0.016206071830931163,0.20761904761904762,525
covid,CD44,0.015066564423697335,0.01571526104495639,0.24761904761904763,525
covid,SECTM1,0.015055861510779886,0.015321964147899832,0.07809523809523809,525
covid,PTPN11,0.01486930509408315,0.014897433036849612,0.15047619047619049,525
covid,PDE4B,0.014844145152185644,0.01524991351401522,0.1980952380952381,525
covid,RPL8,0.014805822202137539,0.01508082145736331,0.46476190476190476,525
covid,IL7R,0.014780675680154846,0.015289214448559851,0.06857142857142857,525
covid,RPL5,0.01472948017574492,0.01519523132415045,0.2914285714285714,525
covid,TMEM59,0.014721630840074449,0.015050932367642721,0.1676190476190476,525
covid,IRF2BP2,0.014656372865041097,0.01532186440768696,0.18476190476190477,525
covid,SGK1,0.014545325835545858,0.015021898178827195,0.13904761904761906,525
covid,FNBP1,0.014487580628622146,0.0148412557442983,0.19238095238095237,525
covid,CNBP,0.014456423421700795,0.015413140867437634,0.2723809523809524,525
covid,LAMP2,0.01440181266516447,0.014789387613889716,0.17523809523809525,525
covid,RNF13,0.014393396360710973,0.014732159457746006,0.13523809523809524,525
covid,CMTM2,0.014365824260527179,0.014458644076117447,0.03428571428571429,525
covid,SMARCA5,0.014302534120423453,0.014609916352090382,0.2038095238095238,525
covid,DDX5,0.014267776977448236,0.014898585648763748,0.3466666666666667,525
covid,RPL13,0.014266486565272013,0.017114605052130562,0.20952380952380953,525
covid,FXR1,0.014266314659533756,0.01429925601086801,0.12761904761904763,525
covid,YWHAB,0.01422981919277282,0.014780562761284055,0.3047619047619048,525
covid,ARF1,0.01420320695354825,0.014413580837703886,0.29523809523809524,525
covid,FCGR3B,0.01418111359534253,0.018501159715954035,0.16952380952380952,525
covid,MSN,0.014178794139907474,0.014411426654883793,0.2571428571428571,525
covid,PTMA,0.014050107420909973,0.01460837062625658,0.40190476190476193,525
covid,RIPOR2,0.014027459599255096,0.015080703944854792,0.14285714285714285,525
covid,SERF2,0.013861172626770678,0.014135415341172899,0.25523809523809526,525
covid,M6PR,0.013776856791228056,0.013958463414261739,0.14285714285714285,525
covid,RYBP,0.013760057497004579,0.014015075061414835,0.19428571428571428,525
covid,FAM53C,0.013565576555695208,0.013655611280396225,0.06857142857142857,525
covid,IER5,0.013522556563174085,0.01378723956001479,0.22095238095238096,525
covid,ARL6IP5,0.013495284886587234,0.013551523770604815,0.18285714285714286,525
covid,MT-TA,0.013493647990482194,0.013689555713818188,0.06666666666666667,525
covid,PNN,0.01337376309292657,0.013411953250567118,0.1219047619047619,525
covid,NUMB,0.013248105428758122,0.013637568684560912,0.10285714285714286,525
covid,CR1,0.013248086413812069,0.013765480623003982,0.1180952380952381,525
covid,HP1BP3,0.013135122166103906,0.01348072777524413,0.12380952380952381,525
covid,TPM4,0.013101546083177838,0.017142059121813092,0.44,525
covid,HLA-DPA1,0.013017112740448544,0.013204748360883622,0.24761904761904763,525
covid,RALB,0.012973073188747679,0.013201959055094492,0.10285714285714286,525
covid,SSR4,0.01292184898718482,0.013123850379848765,0.08,525
covid,LYN,0.012841494573014122,0.014373119792767933,0.3142857142857143,525
covid,PAPOLA,0.012804966696671078,0.013496481208574204,0.19047619047619047,525
covid,DEK,0.012800535468295926,0.013034236122454915,0.21714285714285714,525
covid,SQSTM1,0.012791519556222262,0.013159017045566414,0.21904761904761905,525
